timestamp_seconds,timestamp_human,quadrant,well,spot_1_x,spot_1_y,spot_1_r,spot_2_x,spot_2_y,spot_2_r
1740844422,01/03/2025 15:53:42,5,0,1024,915,40,2032,973,49
1740844422,01/03/2025 15:53:42,5,1,3680,991,27,4619,1001,44
1740848014,01/03/2025 16:53:34,0,0,487,626,29,1137,604,30
1740848014,01/03/2025 16:53:34,0,1,2166,567,30,2838,549,29
1740848022,01/03/2025 16:53:42,1,0,622,434,28,1241,474,29
1740848022,01/03/2025 16:53:42,1,1,2225,502,30,2819,516,28
1740848041,01/03/2025 16:54:01,2,0,614,746,28,1438,767,37
1740848041,01/03/2025 16:54:01,2,1,2760,842,43,3581,886,37
1740848049,01/03/2025 16:54:09,3,0,737,614,34,1430,653,34
1740848049,01/03/2025 16:54:09,3,1,2580,637,34,3263,631,34
1740848014,01/03/2025 16:53:34,4,0,592,890,40,1448,905,45
1740848014,01/03/2025 16:53:34,4,1,2838,813,48,3664,864,41
1740848022,01/03/2025 16:53:42,5,0,1027,913,37,2038,972,49
1740848022,01/03/2025 16:53:42,5,1,3682,983,26,4619,1002,44
1740851614,01/03/2025 17:53:34,0,0,490,623,32,1142,602,29
1740851614,01/03/2025 17:53:34,0,1,2166,566,32,2840,552,31
1740851622,01/03/2025 17:53:42,1,0,622,435,27,1240,474,30
1740851622,01/03/2025 17:53:42,1,1,2225,502,30,2819,514,29
1740851631,01/03/2025 17:53:51,2,0,610,747,27,1438,769,39
1740851631,01/03/2025 17:53:51,2,1,2759,840,44,3582,887,36
1740851639,01/03/2025 17:53:59,3,0,740,613,33,1436,652,33
1740851639,01/03/2025 17:53:59,3,1,2579,639,33,3261,631,34
1740851614,01/03/2025 17:53:34,4,0,599,890,40,1433,901,44
1740851614,01/03/2025 17:53:34,4,1,2834,810,44,3663,867,39
1740851622,01/03/2025 17:53:42,5,0,1037,913,42,2035,959,36
1740851622,01/03/2025 17:53:42,5,1,3679,998,31,4622,1004,47
1740855214,01/03/2025 18:53:34,0,0,493,621,29,1135,602,34
1740855214,01/03/2025 18:53:34,0,1,2165,566,31,2837,551,31
1740855222,01/03/2025 18:53:42,1,0,623,433,28,1241,476,28
1740855222,01/03/2025 18:53:42,1,1,2225,501,30,2819,512,29
1740855231,01/03/2025 18:53:51,2,0,614,747,28,1439,767,36
1740855231,01/03/2025 18:53:51,2,1,2759,841,44,3582,887,37
1740855239,01/03/2025 18:53:59,3,0,739,612,32,1436,650,32
1740855239,01/03/2025 18:53:59,3,1,2580,639,33,3261,631,35
1740855214,01/03/2025 18:53:34,4,0,599,890,40,1446,899,40
1740855214,01/03/2025 18:53:34,4,1,2836,811,45,3669,868,44
1740855222,01/03/2025 18:53:42,5,0,1032,917,36,2034,967,43
1740855222,01/03/2025 18:53:42,5,1,3679,990,28,4621,1004,48
1740858814,01/03/2025 19:53:34,0,0,482,621,34,1131,602,37
1740858814,01/03/2025 19:53:34,0,1,2164,567,32,2839,553,34
1740858822,01/03/2025 19:53:42,1,0,624,433,27,1240,473,30
1740858822,01/03/2025 19:53:42,1,1,2224,502,30,2820,515,28
1740858830,01/03/2025 19:53:50,2,0,610,745,25,1440,765,35
1740858830,01/03/2025 19:53:50,2,1,2759,846,39,3581,887,37
1740858848,01/03/2025 19:54:08,3,0,740,611,31,1434,651,31
1740858848,01/03/2025 19:54:08,3,1,2581,637,31,3262,629,33
1740858814,01/03/2025 19:53:34,4,0,597,889,38,1444,901,40
1740858814,01/03/2025 19:53:34,4,1,2836,813,47,3669,869,45
1740858822,01/03/2025 19:53:42,5,0,1023,928,44,2030,968,45
1740858822,01/03/2025 19:53:42,5,1,3679,994,28,4618,1003,47
1740862414,01/03/2025 20:53:34,0,0,484,622,34,1141,599,27
1740862414,01/03/2025 20:53:34,0,1,2166,566,32,2841,550,31
1740862422,01/03/2025 20:53:42,1,0,624,434,27,1240,476,27
1740862422,01/03/2025 20:53:42,1,1,2225,501,30,2817,515,28
1740862431,01/03/2025 20:53:51,2,0,616,744,29,1439,767,36
1740862431,01/03/2025 20:53:51,2,1,2760,840,44,3574,891,33
1740862439,01/03/2025 20:53:59,3,0,739,614,33,1433,650,33
1740862439,01/03/2025 20:53:59,3,1,2579,639,33,3262,630,33
1740862414,01/03/2025 20:53:34,4,0,593,890,39,1442,900,37
1740862414,01/03/2025 20:53:34,4,1,2835,812,46,3668,868,43
1740862422,01/03/2025 20:53:42,5,0,1028,912,37,2032,969,46
1740862422,01/03/2025 20:53:42,5,1,3689,982,32,4619,1001,45
1740866014,01/03/2025 21:53:34,0,0,490,621,30,1138,602,32
1740866014,01/03/2025 21:53:34,0,1,2166,567,32,2837,549,31
1740866022,01/03/2025 21:53:42,1,0,621,433,29,1241,475,28
1740866022,01/03/2025 21:53:42,1,1,2227,500,31,2817,514,28
1740866031,01/03/2025 21:53:51,2,0,612,746,27,1440,764,34
1740866031,01/03/2025 21:53:51,2,1,2767,837,50,3577,885,39
1740866039,01/03/2025 21:53:59,3,0,742,613,30,1438,649,30
1740866039,01/03/2025 21:53:59,3,1,2581,637,30,3260,628,32
1740866014,01/03/2025 21:53:34,4,0,598,878,37,1443,900,38
1740866014,01/03/2025 21:53:34,4,1,2835,811,45,3662,867,38
1740866022,01/03/2025 21:53:42,5,0,1029,916,40,2033,969,46
1740866022,01/03/2025 21:53:42,5,1,3692,977,34,4619,1004,47
1740869614,01/03/2025 22:53:34,0,0,482,621,34,1145,602,28
1740869614,01/03/2025 22:53:34,0,1,2165,568,31,2840,550,31
1740869622,01/03/2025 22:53:42,1,0,620,434,30,1238,472,31
1740869622,01/03/2025 22:53:42,1,1,2230,501,34,2820,514,30
1740869631,01/03/2025 22:53:51,2,0,608,740,32,1439,769,39
1740869631,01/03/2025 22:53:51,2,1,2759,844,42,3580,895,40
1740869639,01/03/2025 22:53:59,3,0,741,611,30,1436,647,30
1740869639,01/03/2025 22:53:59,3,1,2582,639,31,3260,631,34
1740869614,01/03/2025 22:53:34,4,0,607,891,39,1439,906,40
1740869614,01/03/2025 22:53:34,4,1,2833,810,44,3662,866,37
1740869622,01/03/2025 22:53:42,5,0,1029,914,38,2033,970,46
1740869622,01/03/2025 22:53:42,5,1,3679,995,28,4619,1002,47
1740873214,01/03/2025 23:53:34,0,0,485,623,32,1138,605,29
1740873214,01/03/2025 23:53:34,0,1,2165,568,31,2843,553,30
1740873222,01/03/2025 23:53:42,1,0,624,434,28,1241,473,29
1740873222,01/03/2025 23:53:42,1,1,2224,502,30,2820,513,30
1740873231,01/03/2025 23:53:51,2,0,616,743,30,1439,768,37
1740873231,01/03/2025 23:53:51,2,1,2760,843,41,3580,886,38
1740873239,01/03/2025 23:53:59,3,0,739,613,32,1438,650,32
1740873239,01/03/2025 23:53:59,3,1,2579,641,31,3259,628,31
1740873214,01/03/2025 23:53:34,4,0,598,878,37,1439,904,40
1740873214,01/03/2025 23:53:34,4,1,2833,809,43,3663,866,36
1740873222,01/03/2025 23:53:42,5,0,1031,911,35,2031,973,49
1740873222,01/03/2025 23:53:42,5,1,3679,984,23,4619,1002,46
1740876814,02/03/2025 00:53:34,0,0,482,623,32,1136,604,31
1740876814,02/03/2025 00:53:34,0,1,2165,567,31,2841,552,31
1740876822,02/03/2025 00:53:42,1,0,622,433,29,1246,474,24
1740876822,02/03/2025 00:53:42,1,1,2225,502,30,2819,515,30
1740876831,02/03/2025 00:53:51,2,0,612,745,29,1439,767,36
1740876831,02/03/2025 00:53:51,2,1,2760,842,42,3587,895,46
1740876839,02/03/2025 00:53:59,3,0,736,614,36,1436,652,36
1740876839,02/03/2025 00:53:59,3,1,2580,635,35,3260,630,33
1740876814,02/03/2025 00:53:34,4,0,596,888,37,1445,900,39
1740876814,02/03/2025 00:53:34,4,1,2833,810,43,3663,866,37
1740876822,02/03/2025 00:53:42,5,0,1042,924,30,2033,982,42
1740876822,02/03/2025 00:53:42,5,1,3681,991,27,4618,1001,45
1740880424,02/03/2025 01:53:44,0,0,481,624,32,1131,602,37
1740880424,02/03/2025 01:53:44,0,1,2164,565,31,2839,554,33
1740880432,02/03/2025 01:53:52,1,0,624,434,28,1239,473,29
1740880432,02/03/2025 01:53:52,1,1,2224,504,28,2821,515,28
1740880441,02/03/2025 01:54:01,2,0,613,746,28,1439,767,37
1740880441,02/03/2025 01:54:01,2,1,2760,840,44,3580,893,41
1740880459,02/03/2025 01:54:19,3,0,740,612,32,1436,648,32
1740880459,02/03/2025 01:54:19,3,1,2581,636,33,3261,633,36
1740880424,02/03/2025 01:53:44,4,0,595,886,36,1447,902,41
1740880424,02/03/2025 01:53:44,4,1,2833,812,45,3663,865,36
1740880432,02/03/2025 01:53:52,5,0,1043,928,25,2030,980,45
1740880432,02/03/2025 01:53:52,5,1,3679,983,23,4619,1002,46
1740884014,02/03/2025 02:53:34,0,0,481,620,36,1136,604,32
1740884014,02/03/2025 02:53:34,0,1,2164,567,32,2839,551,33
1740884022,02/03/2025 02:53:42,1,0,624,434,28,1239,473,30
1740884022,02/03/2025 02:53:42,1,1,2225,502,29,2819,513,30
1740884031,02/03/2025 02:53:51,2,0,612,746,27,1439,766,36
1740884031,02/03/2025 02:53:51,2,1,2759,840,43,3582,887,38
1740884039,02/03/2025 02:53:59,3,0,741,612,31,1432,647,31
1740884039,02/03/2025 02:53:59,3,1,2580,634,32,3260,629,34
1740884014,02/03/2025 02:53:34,4,0,597,890,38,1432,902,45
1740884014,02/03/2025 02:53:34,4,1,2835,813,47,3668,868,42
1740884022,02/03/2025 02:53:42,5,0,1036,926,29,2032,981,42
1740884022,02/03/2025 02:53:42,5,1,3679,984,22,4618,1002,46
1740887614,02/03/2025 03:53:34,0,0,480,621,34,1134,601,34
1740887614,02/03/2025 03:53:34,0,1,2164,566,32,2839,550,33
1740887622,02/03/2025 03:53:42,1,0,625,434,27,1241,477,28
1740887622,02/03/2025 03:53:42,1,1,2225,502,29,2820,515,28
1740887631,02/03/2025 03:53:51,2,0,612,748,29,1439,766,36
1740887631,02/03/2025 03:53:51,2,1,2761,839,44,3583,887,37
1740887639,02/03/2025 03:53:59,3,0,744,613,28,1436,650,28
1740887639,02/03/2025 03:53:59,3,1,2586,637,30,3260,633,36
1740887614,02/03/2025 03:53:34,4,0,593,888,37,1444,900,40
1740887614,02/03/2025 03:53:34,4,1,2835,812,47,3672,871,47
1740887622,02/03/2025 03:53:42,5,0,1029,914,29,2034,978,41
1740887622,02/03/2025 03:53:42,5,1,3680,984,23,4619,1004,47
1740891214,02/03/2025 04:53:34,0,0,480,620,36,1134,604,34
1740891214,02/03/2025 04:53:34,0,1,2166,566,32,2839,554,34
1740891222,02/03/2025 04:53:42,1,0,622,433,29,1240,474,29
1740891222,02/03/2025 04:53:42,1,1,2225,503,29,2820,515,28
1740891231,02/03/2025 04:53:51,2,0,611,746,27,1439,767,36
1740891231,02/03/2025 04:53:51,2,1,2760,843,42,3580,890,40
1740891239,02/03/2025 04:53:59,3,0,742,611,30,1437,651,30
1740891239,02/03/2025 04:53:59,3,1,2578,636,32,3259,633,36
1740891214,02/03/2025 04:53:34,4,0,595,888,37,1434,903,44
1740891214,02/03/2025 04:53:34,4,1,2835,813,47,3662,866,38
1740891222,02/03/2025 04:53:42,5,0,1027,913,34,2029,980,44
1740891222,02/03/2025 04:53:42,5,1,3681,984,23,4618,1005,48
1740894814,02/03/2025 05:53:34,0,0,481,620,36,1135,601,33
1740894814,02/03/2025 05:53:34,0,1,2165,567,31,2843,551,33
1740894822,02/03/2025 05:53:42,1,0,625,434,27,1239,473,29
1740894822,02/03/2025 05:53:42,1,1,2225,502,29,2819,513,30
1740894830,02/03/2025 05:53:50,2,0,607,747,25,1439,767,37
1740894830,02/03/2025 05:53:50,2,1,2760,840,44,3577,892,37
1740894838,02/03/2025 05:53:58,3,0,740,614,32,1430,650,32
1740894838,02/03/2025 05:53:58,3,1,2581,638,33,3259,632,35
1740894814,02/03/2025 05:53:34,4,0,593,889,38,1445,900,40
1740894814,02/03/2025 05:53:34,4,1,2833,810,44,3663,867,38
1740894822,02/03/2025 05:53:42,5,0,1030,914,38,2030,979,43
1740894822,02/03/2025 05:53:42,5,1,3682,992,27,4616,1001,46
1740898414,02/03/2025 06:53:34,0,0,482,623,32,1137,603,33
1740898414,02/03/2025 06:53:34,0,1,2166,566,32,2840,548,32
1740898422,02/03/2025 06:53:42,1,0,626,435,27,1239,474,29
1740898422,02/03/2025 06:53:42,1,1,2225,504,28,2817,514,30
1740898431,02/03/2025 06:53:51,2,0,609,746,27,1439,767,37
1740898431,02/03/2025 06:53:51,2,1,2764,839,48,3582,893,42
1740898439,02/03/2025 06:53:59,3,0,742,613,31,1432,648,31
1740898439,02/03/2025 06:53:59,3,1,2581,640,32,3259,631,35
1740898414,02/03/2025 06:53:34,4,0,587,892,41,1442,898,37
1740898414,02/03/2025 06:53:34,4,1,2832,810,43,3663,868,38
1740898422,02/03/2025 06:53:42,5,0,1030,913,37,2030,972,47
1740898422,02/03/2025 06:53:42,5,1,3681,985,23,4618,1002,46
1740902014,02/03/2025 07:53:34,0,0,484,627,29,1138,603,30
1740902014,02/03/2025 07:53:34,0,1,2170,571,26,2836,550,28
1740902032,02/03/2025 07:53:52,1,0,625,434,27,1242,477,27
1740902032,02/03/2025 07:53:52,1,1,2225,504,28,2817,515,28
1740902041,02/03/2025 07:54:01,2,0,613,749,30,1439,766,36
1740902041,02/03/2025 07:54:01,2,1,2767,837,52,3577,883,41
1740902049,02/03/2025 07:54:09,3,0,741,614,32,1434,649,32
1740902049,02/03/2025 07:54:09,3,1,2585,638,33,3258,631,35
1740902014,02/03/2025 07:53:34,4,0,588,893,42,1435,904,45
1740902014,02/03/2025 07:53:34,4,1,2834,812,45,3669,867,42
1740902032,02/03/2025 07:53:52,5,0,1031,914,38,2020,975,53
1740902032,02/03/2025 07:53:52,5,1,3681,992,27,4618,1002,47
1740905614,02/03/2025 08:53:34,0,0,481,621,34,1132,602,36
1740905614,02/03/2025 08:53:34,0,1,2165,565,31,2838,552,33
1740905622,02/03/2025 08:53:42,1,0,623,432,30,1239,478,25
1740905622,02/03/2025 08:53:42,1,1,2232,501,34,2816,514,28
1740905631,02/03/2025 08:53:51,2,0,609,748,28,1439,766,36
1740905631,02/03/2025 08:53:51,2,1,2760,845,41,3576,883,40
1740905639,02/03/2025 08:53:59,3,0,740,614,33,1435,650,33
1740905639,02/03/2025 08:53:59,3,1,2584,642,33,3258,629,33
1740905614,02/03/2025 08:53:34,4,0,586,894,43,1442,908,37
1740905614,02/03/2025 08:53:34,4,1,2834,812,46,3664,869,40
1740905622,02/03/2025 08:53:42,5,0,1032,921,43,2029,971,48
1740905622,02/03/2025 08:53:42,5,1,3683,991,28,4615,1003,47
1740909214,02/03/2025 09:53:34,0,0,481,621,34,1136,604,32
1740909214,02/03/2025 09:53:34,0,1,2164,567,31,2839,553,32
1740909222,02/03/2025 09:53:42,1,0,623,433,30,1238,473,29
1740909222,02/03/2025 09:53:42,1,1,2225,504,28,2818,514,29
1740909231,02/03/2025 09:53:51,2,0,609,749,28,1438,767,37
1740909231,02/03/2025 09:53:51,2,1,2767,837,50,3580,892,40
1740909249,02/03/2025 09:54:09,3,0,744,613,30,1433,649,30
1740909249,02/03/2025 09:54:09,3,1,2585,637,29,3253,625,28
1740909214,02/03/2025 09:53:34,4,0,584,895,44,1441,907,37
1740909214,02/03/2025 09:53:34,4,1,2835,812,46,3669,867,43
1740909222,02/03/2025 09:53:42,5,0,1032,916,40,2029,980,42
1740909222,02/03/2025 09:53:42,5,1,3683,997,30,4616,1001,46
1740912814,02/03/2025 10:53:34,0,0,477,621,36,1140,606,28
1740912814,02/03/2025 10:53:34,0,1,2169,569,28,2839,554,30
1740912822,02/03/2025 10:53:42,1,0,623,434,29,1241,472,26
1740912822,02/03/2025 10:53:42,1,1,2227,502,29,2817,516,28
1740912831,02/03/2025 10:53:51,2,0,609,748,28,1437,766,37
1740912831,02/03/2025 10:53:51,2,1,2759,841,44,3582,886,38
1740912839,02/03/2025 10:53:59,3,0,743,612,31,1435,649,31
1740912839,02/03/2025 10:53:59,3,1,2580,639,32,3257,631,34
1740912814,02/03/2025 10:53:34,4,0,591,895,39,1445,900,39
1740912814,02/03/2025 10:53:34,4,1,2835,812,47,3668,869,43
1740912822,02/03/2025 10:53:42,5,0,1031,916,39,2030,980,39
1740912822,02/03/2025 10:53:42,5,1,3683,986,23,4616,1001,46
1740916414,02/03/2025 11:53:34,0,0,484,624,33,1141,606,26
1740916414,02/03/2025 11:53:34,0,1,2164,569,32,2841,552,30
1740916422,02/03/2025 11:53:42,1,0,624,435,28,1235,476,29
1740916422,02/03/2025 11:53:42,1,1,2227,504,28,2816,515,29
1740916431,02/03/2025 11:53:51,2,0,608,741,33,1438,767,36
1740916431,02/03/2025 11:53:51,2,1,2764,839,47,3581,886,37
1740916439,02/03/2025 11:53:59,3,0,743,611,31,1431,650,31
1740916439,02/03/2025 11:53:59,3,1,2584,636,31,3256,630,33
1740916414,02/03/2025 11:53:34,4,0,599,892,42,1444,900,40
1740916414,02/03/2025 11:53:34,4,1,2833,809,43,3669,872,46
1740916422,02/03/2025 11:53:42,5,0,1032,910,34,2030,978,40
1740916422,02/03/2025 11:53:42,5,1,3683,993,27,4613,1003,48
1740920014,02/03/2025 12:53:34,0,0,492,618,27,1141,598,26
1740920014,02/03/2025 12:53:34,0,1,2166,564,33,2840,551,28
1740920022,02/03/2025 12:53:42,1,0,623,432,30,1236,472,30
1740920022,02/03/2025 12:53:42,1,1,2228,502,30,2817,514,29
1740920031,02/03/2025 12:53:51,2,0,610,747,28,1438,767,37
1740920031,02/03/2025 12:53:51,2,1,2759,842,43,3577,888,35
1740920038,02/03/2025 12:53:58,3,0,744,613,31,1430,650,31
1740920038,02/03/2025 12:53:58,3,1,2582,636,32,3256,630,34
1740920014,02/03/2025 12:53:34,4,0,595,888,39,1442,900,38
1740920014,02/03/2025 12:53:34,4,1,2832,810,43,3668,868,43
1740920022,02/03/2025 12:53:42,5,0,1031,918,41,2030,979,40
1740920022,02/03/2025 12:53:42,5,1,3683,992,28,4615,1002,46
1740923614,02/03/2025 13:53:34,0,0,489,620,30,1136,604,31
1740923614,02/03/2025 13:53:34,0,1,2165,567,31,2841,551,30
1740923622,02/03/2025 13:53:42,1,0,626,435,28,1238,475,28
1740923622,02/03/2025 13:53:42,1,1,2227,504,28,2816,516,28
1740923631,02/03/2025 13:53:51,2,0,610,742,33,1437,768,37
1740923631,02/03/2025 13:53:51,2,1,2761,843,42,3583,886,36
1740923639,02/03/2025 13:53:59,3,0,748,612,29,1432,646,29
1740923639,02/03/2025 13:53:59,3,1,2586,635,30,3255,630,34
1740923614,02/03/2025 13:53:34,4,0,596,888,36,1440,896,34
1740923614,02/03/2025 13:53:34,4,1,2835,813,47,3670,871,46
1740923622,02/03/2025 13:53:42,5,0,1033,920,42,2035,974,44
1740923622,02/03/2025 13:53:42,5,1,3692,985,31,4615,1001,47
1740927214,02/03/2025 14:53:34,0,0,479,622,34,1143,604,34
1740927214,02/03/2025 14:53:34,0,1,2166,567,31,2841,550,33
1740927222,02/03/2025 14:53:42,1,0,626,435,28,1234,472,31
1740927222,02/03/2025 14:53:42,1,1,2229,502,29,2815,514,28
1740927231,02/03/2025 14:53:51,2,0,611,746,27,1437,767,36
1740927231,02/03/2025 14:53:51,2,1,2761,841,44,3577,892,37
1740927239,02/03/2025 14:53:59,3,0,745,612,30,1432,649,30
1740927239,02/03/2025 14:53:59,3,1,2584,639,31,3254,631,35
1740927214,02/03/2025 14:53:34,4,0,597,890,38,1445,899,40
1740927214,02/03/2025 14:53:34,4,1,2834,812,46,3668,869,45
1740927222,02/03/2025 14:53:42,5,0,1029,920,44,2030,982,37
1740927222,02/03/2025 14:53:42,5,1,3686,990,28,4614,1002,46
1740930814,02/03/2025 15:53:34,0,0,480,621,34,1128,602,39
1740930814,02/03/2025 15:53:34,0,1,2165,566,31,2840,549,34
1740930822,02/03/2025 15:53:42,1,0,626,435,28,1235,470,30
1740930822,02/03/2025 15:53:42,1,1,2228,504,27,2815,512,29
1740930830,02/03/2025 15:53:50,2,0,611,747,27,1438,765,34
1740930830,02/03/2025 15:53:50,2,1,2760,842,42,3579,886,37
1740930839,02/03/2025 15:53:59,3,0,744,613,31,1429,650,31
1740930839,02/03/2025 15:53:59,3,1,2590,639,32,3254,631,34
1740930814,02/03/2025 15:53:34,4,0,593,890,40,1434,900,42
1740930814,02/03/2025 15:53:34,4,1,2840,813,49,3668,870,45
1740930822,02/03/2025 15:53:42,5,0,1034,916,40,2028,969,37
1740930822,02/03/2025 15:53:42,5,1,3696,982,32,4613,1001,46
1740934414,02/03/2025 16:53:34,0,0,483,626,32,1130,603,37
1740934414,02/03/2025 16:53:34,0,1,2167,565,32,2838,552,33
1740934422,02/03/2025 16:53:42,1,0,625,434,28,1236,476,27
1740934422,02/03/2025 16:53:42,1,1,2228,504,27,2814,515,29
1740934431,02/03/2025 16:53:51,2,0,612,748,28,1437,766,36
1740934431,02/03/2025 16:53:51,2,1,2763,840,45,3578,886,37
1740934439,02/03/2025 16:53:59,3,0,745,613,31,1433,649,31
1740934439,02/03/2025 16:53:59,3,1,2583,635,31,3252,630,33
1740934414,02/03/2025 16:53:34,4,0,602,887,41,1444,900,40
1740934414,02/03/2025 16:53:34,4,1,2835,811,46,3669,872,47
1740934422,02/03/2025 16:53:42,5,0,1034,916,40,2021,967,44
1740934422,02/03/2025 16:53:42,5,1,3688,991,27,4612,1003,46
1740938014,02/03/2025 17:53:34,0,0,486,626,29,1145,592,29
1740938014,02/03/2025 17:53:34,0,1,2164,558,33,2842,539,29
1740938022,02/03/2025 17:53:42,1,0,627,435,28,1244,465,28
1740938022,02/03/2025 17:53:42,1,1,2229,504,27,2819,505,27
1740938031,02/03/2025 17:53:51,2,0,612,748,29,1435,759,44
1740938031,02/03/2025 17:53:51,2,1,2761,842,43,3583,878,37
1740938039,02/03/2025 17:53:59,3,0,746,612,31,1432,639,31
1740938039,02/03/2025 17:53:59,3,1,2587,626,32,3253,622,36
1740938014,02/03/2025 17:53:34,4,0,598,889,38,1442,889,38
1740938014,02/03/2025 17:53:34,4,1,2833,809,43,3680,875,50
1740938022,02/03/2025 17:53:42,5,0,1033,913,36,2027,956,42
1740938022,02/03/2025 17:53:42,5,1,3688,990,28,4615,986,45
1740941614,02/03/2025 18:53:34,0,0,491,612,34,1144,593,34
1740941614,02/03/2025 18:53:34,0,1,2169,554,33,2845,540,33
1740941622,02/03/2025 18:53:42,1,0,636,422,28,1241,462,30
1740941622,02/03/2025 18:53:42,1,1,2242,485,32,2819,505,28
1740941631,02/03/2025 18:53:51,2,0,615,737,32,1441,756,37
1740941631,02/03/2025 18:53:51,2,1,2762,833,43,3585,878,37
1740941639,02/03/2025 18:53:59,3,0,749,599,32,1435,637,32
1740941639,02/03/2025 18:53:59,3,1,2591,627,33,3255,621,36
1740941614,02/03/2025 18:53:34,4,0,586,859,46,1430,890,35
1740941614,02/03/2025 18:53:34,4,1,2847,794,51,3674,882,52
1740941622,02/03/2025 18:53:42,5,0,1049,888,44,2031,958,43
1740941622,02/03/2025 18:53:42,5,1,3697,967,24,4619,989,46
1740945214,02/03/2025 19:53:34,0,0,490,612,33,1147,594,33
1740945214,02/03/2025 19:53:34,0,1,2171,558,30,2841,544,32
1740945222,02/03/2025 19:53:42,1,0,632,421,30,1243,465,29
1740945222,02/03/2025 19:53:42,1,1,2236,495,27,2821,504,29
1740945231,02/03/2025 19:53:51,2,0,608,727,34,1440,757,37
1740945231,02/03/2025 19:53:51,2,1,2763,833,43,3581,878,37
1740945239,02/03/2025 19:53:59,3,0,751,600,30,1430,638,30
1740945239,02/03/2025 19:53:59,3,1,2590,626,32,3255,623,37
1740945214,02/03/2025 19:53:34,4,0,597,877,39,1435,898,32
1740945214,02/03/2025 19:53:34,4,1,2842,798,47,3673,860,42
1740945222,02/03/2025 19:53:42,5,0,1045,899,43,2024,956,49
1740945222,02/03/2025 19:53:42,5,1,3696,975,28,4619,989,46
1740948814,02/03/2025 20:53:34,0,0,488,615,30,1142,598,28
1740948814,02/03/2025 20:53:34,0,1,2170,556,32,2846,539,30
1740948822,02/03/2025 20:53:42,1,0,635,423,29,1244,463,25
1740948822,02/03/2025 20:53:42,1,1,2237,495,28,2821,505,28
1740948831,02/03/2025 20:53:51,2,0,611,737,29,1441,757,36
1740948831,02/03/2025 20:53:51,2,1,2764,836,40,3584,878,37
1740948839,02/03/2025 20:53:59,3,0,748,601,33,1434,638,33
1740948839,02/03/2025 20:53:59,3,1,2592,628,34,3254,623,37
1740948814,02/03/2025 20:53:34,4,0,602,879,40,1440,892,30
1740948814,02/03/2025 20:53:34,4,1,2840,797,44,3668,858,38
1740948822,02/03/2025 20:53:42,5,0,1039,906,48,2024,958,47
1740948822,02/03/2025 20:53:42,5,1,3697,976,28,4618,987,45
1740952414,02/03/2025 21:53:34,0,0,486,608,36,1139,596,31
1740952414,02/03/2025 21:53:34,0,1,2170,555,34,2846,539,33
1740952422,02/03/2025 21:53:42,1,0,634,421,30,1242,464,27
1740952422,02/03/2025 21:53:42,1,1,2244,491,34,2820,504,28
1740952431,02/03/2025 21:53:51,2,0,609,729,34,1440,757,37
1740952431,02/03/2025 21:53:51,2,1,2764,831,42,3586,878,38
1740952449,02/03/2025 21:54:09,3,0,748,602,34,1428,636,34
1740952449,02/03/2025 21:54:09,3,1,2595,628,34,3254,622,36
1740952414,02/03/2025 21:53:34,4,0,601,878,40,1440,892,28
1740952414,02/03/2025 21:53:34,4,1,2844,800,47,3670,856,38
1740952422,02/03/2025 21:53:42,5,0,1051,900,40,2027,953,47
1740952422,02/03/2025 21:53:42,5,1,3696,977,27,4618,987,45
1740956014,02/03/2025 22:53:34,0,0,495,611,30,1142,589,29
1740956014,02/03/2025 22:53:34,0,1,2171,556,32,2844,545,30
1740956022,02/03/2025 22:53:42,1,0,632,422,30,1244,469,23
1740956022,02/03/2025 22:53:42,1,1,2239,492,30,2821,503,30
1740956031,02/03/2025 22:53:51,2,0,613,735,29,1440,757,36
1740956031,02/03/2025 22:53:51,2,1,2764,833,42,3580,874,41
1740956039,02/03/2025 22:53:59,3,0,747,603,36,1425,639,36
1740956039,02/03/2025 22:53:59,3,1,2596,627,36,3253,624,38
1740956014,02/03/2025 22:53:34,4,0,596,879,41,1438,894,29
1740956014,02/03/2025 22:53:34,4,1,2840,799,44,3674,861,44
1740956022,02/03/2025 22:53:42,5,0,1041,895,36,2028,954,48
1740956022,02/03/2025 22:53:42,5,1,3697,976,28,4616,987,45
1740959614,02/03/2025 23:53:34,0,0,494,613,32,1141,595,30
1740959614,02/03/2025 23:53:34,0,1,2171,557,32,2841,539,31
1740959622,02/03/2025 23:53:42,1,0,635,423,29,1241,463,27
